policy,seed,window,epsilon,learning_rate,rolling_reward,rolling_utility,td_abs_mean,q_update_abs_mean,visited_states,visited_state_actions,greedy_policy_change_rate
FSSQL-R,3102,2500,0.472433333,0.079523347,0.434782176,0.536518741,0.490139444,0.032481758,36,117,0.001562500
FSSQL-R,3102,2600,0.451322222,0.037596810,0.514962448,0.616348934,0.502896612,0.027150303,36,117,0.000781250
FSSQL-R,3102,2700,0.430211111,0.062350494,0.462937681,0.561768752,0.440388117,0.022277733,36,117,0.001562500
FSSQL-R,3102,2800,0.409100000,0.019993008,0.443175595,0.528061046,0.484982080,0.025599383,36,117,0.001562500
FSSQL-R,3102,2900,0.387988889,0.057719852,0.423073457,0.504856212,0.489668983,0.031117421,36,117,0.002343750
FSSQL-R,3102,3000,0.366877778,0.036237621,0.535344491,0.619059350,0.506322917,0.031757254,36,118,0.001562500
FSSQL-R,3102,3100,0.345766667,0.022989559,0.513258673,0.615147021,0.472617449,0.028430579,36,118,0.002343750
FSSQL-R,3102,3200,0.324655556,0.035240142,0.541932657,0.640364303,0.461627839,0.020641837,36,118,0.000000000
FSSQL-R,3102,3300,0.303544444,0.016406533,0.512006442,0.608621468,0.479582155,0.018490340,36,118,0.000000000
FSSQL-R,3102,3400,0.282433333,0.054925962,0.539425160,0.624123439,0.473451892,0.019769702,36,118,0.000781250
FSSQL-R,3102,3500,0.261322222,0.015409311,0.507433410,0.588224091,0.471025056,0.021875756,36,118,0.000781250
FSSQL-R,3102,3600,0.240211111,0.025320992,0.496918305,0.576386006,0.467674538,0.020369314,36,118,0.000000000
FSSQL-R,3102,3700,0.219100000,0.017826944,0.540662800,0.637637589,0.462175577,0.020591559,36,118,0.002343750
FSSQL-R,3102,3800,0.197988889,0.027588348,0.494316534,0.588787537,0.452143063,0.018327274,36,118,0.000781250
FSSQL-R,3102,3900,0.176877778,0.054155949,0.490538213,0.581469860,0.486064822,0.017441015,36,118,0.000781250
FSSQL-R,3102,4000,0.155766667,0.020171785,0.470716702,0.550941084,0.431827317,0.014638935,36,118,0.000781250
FSSQL-R,3102,4100,0.134655556,0.027672076,0.461672859,0.543013409,0.432510330,0.015503540,36,118,0.000000000
FSSQL-R,3102,4200,0.113544444,0.034387483,0.591955756,0.666973323,0.438760595,0.014048000,36,118,0.000781250
FSSQL-R,3102,4300,0.092433333,0.017958348,0.519298711,0.609180126,0.437561148,0.014703352,36,118,0.000781250
FSSQL-R,3102,4400,0.071322222,0.016333968,0.537861042,0.625428672,0.445423800,0.013851040,36,118,0.000781250
FSSQL-R,3102,4500,0.050211111,0.043480270,0.510600368,0.598110757,0.461374750,0.013017200,36,118,0.000781250
FSSQL-R,3102,4600,0.050000000,0.015858449,0.453842225,0.530346617,0.473028789,0.014070471,36,118,0.000000000
FSSQL-R,3102,4700,0.050000000,0.015091839,0.560433363,0.633426750,0.443440079,0.010804218,36,118,0.000000000
FSSQL-R,3102,4800,0.050000000,0.014321516,0.481051351,0.557055847,0.458713866,0.011211909,36,118,0.000000000
FSSQL-R,3102,4900,0.050000000,0.011923135,0.532103627,0.619152797,0.419102273,0.010095891,36,118,0.000000000
FSSQL-R,3102,5000,0.050000000,0.011359811,0.426053496,0.513789369,0.387066600,0.008963042,36,118,0.000000000
FSSQL-R,3102,5100,0.050000000,0.011083426,0.562213126,0.647800312,0.375791760,0.007497936,36,118,0.000781250
FSSQL-R,3102,5200,0.050000000,0.010834608,0.497518126,0.578951721,0.422697295,0.011977557,36,118,0.000000000
FSSQL-R,3102,5300,0.050000000,0.034312673,0.510672554,0.593406932,0.427834210,0.011730353,36,118,0.000000000
FSSQL-R,3102,5400,0.050000000,0.031165421,0.554931215,0.637032183,0.406064689,0.009480451,36,118,0.000000000
FSSQL-R,3102,5500,0.050000000,0.016501105,0.466330514,0.554030458,0.399666302,0.009036418,36,118,0.000000000
FSSQL-R,3102,5600,0.050000000,0.031398580,0.521881072,0.608623760,0.371551492,0.007110987,36,118,0.000000000
FSSQL-R,3102,5700,0.050000000,0.012782512,0.486970623,0.575481777,0.437113567,0.009482710,36,118,0.000781250
FSSQL-R,3102,5800,0.050000000,0.009396395,0.544091292,0.620077102,0.409964002,0.008108507,36,118,0.000000000
FSSQL-R,3102,5900,0.050000000,0.021885289,0.517267003,0.592209843,0.398812321,0.008043396,36,118,0.000781250
FSSQL-R,3102,6000,0.050000000,0.021278899,0.502923895,0.581629278,0.406513606,0.008399224,36,118,0.000000000
FSSQL-R,3103,100,0.979100000,0.132605397,0.451517085,0.545780064,0.922753885,0.310757763,15,42,0.009375000
FSSQL-R,3103,200,0.957988889,0.129935328,0.438642103,0.530244625,0.768368842,0.179282097,16,50,0.005468750
FSSQL-R,3103,300,0.936877778,0.311129489,0.454871753,0.545946446,0.687260491,0.107504843,17,51,0.003125000
FSSQL-R,3103,400,0.915766667,0.267580521,0.461853531,0.552753931,0.610492415,0.128392911,29,83,0.009375000
FSSQL-R,3103,500,0.894655556,0.237227149,0.481828862,0.572821980,0.748263855,0.183503360,31,94,0.005468750
FSSQL-R,3103,600,0.873544444,0.170902273,0.488060225,0.579914373,0.730833871,0.154679464,31,100,0.006250000
FSSQL-R,3103,700,0.852433333,0.055189186,0.422930060,0.514290377,0.619376346,0.090738884,32,101,0.006250000
FSSQL-R,3103,800,0.831322222,0.060585645,0.437514143,0.530307419,0.560985102,0.075054189,32,102,0.004687500
FSSQL-R,3103,900,0.810211111,0.044197006,0.519861276,0.611298510,0.627224177,0.098854063,32,104,0.005468750
FSSQL-R,3103,1000,0.789100000,0.287174589,0.436665585,0.528469499,0.555880796,0.072904642,33,106,0.004687500
FSSQL-R,3103,1100,0.767988889,0.118456576,0.486589445,0.582212863,0.602471447,0.083573160,34,109,0.009375000
FSSQL-R,3103,1200,0.746877778,0.061986579,0.490895816,0.586006059,0.577981440,0.068029527,34,110,0.005468750
FSSQL-R,3103,1300,0.725766667,0.048134915,0.510720396,0.605948786,0.644955160,0.081648588,35,113,0.003125000
FSSQL-R,3103,1400,0.704655556,0.035564441,0.484125433,0.576400700,0.607338234,0.053986740,35,113,0.002343750
FSSQL-R,3103,1500,0.683544444,0.089348483,0.423867884,0.517919236,0.608505308,0.055877087,35,114,0.005468750
FSSQL-R,3103,1600,0.662433333,0.060927938,0.487678747,0.581592709,0.631269891,0.051255247,35,114,0.002343750
FSSQL-R,3103,1700,0.641322222,0.060927938,0.445072326,0.537749246,0.663608709,0.052380623,35,114,0.003125000
FSSQL-R,3103,1800,0.620211111,0.054409410,0.489468486,0.579271983,0.596438053,0.043336173,35,114,0.003906250
FSSQL-R,3103,1900,0.599100000,0.046551657,0.540584143,0.636505824,0.606536734,0.051911115,35,115,0.000781250
FSSQL-R,3103,2000,0.577988889,0.035002031,0.464866950,0.554715709,0.541244565,0.041183049,35,116,0.001562500
FSSQL-R,3103,2100,0.556877778,0.062350494,0.508566346,0.593302119,0.541301614,0.042161369,35,117,0.003906250
FSSQL-R,3103,2200,0.535766667,0.072681477,0.643601918,0.727624515,0.557947862,0.037837519,35,117,0.003125000
FSSQL-R,3103,2300,0.514655556,0.035160292,0.478003302,0.563996313,0.595473947,0.035269114,35,117,0.001562500
FSSQL-R,3103,2400,0.493544444,0.053414066,0.491886668,0.579414446,0.581492301,0.039720742,35,117,0.001562500
FSSQL-R,3103,2500,0.472433333,0.035896824,0.503569880,0.591132059,0.564541041,0.028985779,35,117,0.001562500
FSSQL-R,3103,2600,0.451322222,0.036411284,0.468089992,0.552754446,0.592637525,0.030793232,35,117,0.000781250
FSSQL-R,3103,2700,0.430211111,0.033103920,0.499576718,0.582199854,0.552101655,0.026920098,35,117,0.000781250
FSSQL-R,3103,2800,0.409100000,0.043202143,0.490620285,0.568169770,0.557806955,0.026744914,35,117,0.000781250
FSSQL-R,3103,2900,0.387988889,0.035002031,0.524472265,0.610686833,0.513324727,0.025047171,35,117,0.000781250
FSSQL-R,3103,3000,0.366877778,0.023600199,0.518248892,0.605535856,0.524946754,0.027129017,35,117,0.001562500
FSSQL-R,3103,3100,0.345766667,0.035401301,0.482735169,0.573714488,0.470901098,0.022262043,35,117,0.000000000
FSSQL-R,3103,3200,0.324655556,0.024109387,0.565561590,0.657572130,0.491972155,0.020656888,35,117,0.000781250
FSSQL-R,3103,3300,0.303544444,0.021751479,0.479614245,0.573036535,0.500469785,0.023240247,35,117,0.000000000
FSSQL-R,3103,3400,0.282433333,0.024345275,0.514488323,0.606050815,0.491100136,0.020422818,35,117,0.000000000
FSSQL-R,3103,3500,0.261322222,0.022662564,0.512397288,0.597432713,0.484424331,0.019746641,35,117,0.000000000
FSSQL-R,3103,3600,0.240211111,0.019464578,0.551841720,0.640679789,0.461068544,0.017543734,35,117,0.000781250
FSSQL-R,3103,3700,0.219100000,0.030880368,0.522780409,0.616463694,0.419623793,0.015037338,35,117,0.001562500
FSSQL-R,3103,3800,0.197988889,0.024804644,0.492347141,0.584010386,0.421473081,0.013730329,35,117,0.000781250
FSSQL-R,3103,3900,0.176877778,0.015839430,0.486147451,0.577638281,0.409319776,0.014818080,35,117,0.000000000
FSSQL-R,3103,4000,0.155766667,0.043202143,0.435025255,0.521622423,0.412860087,0.011570833,35,117,0.000000000
FSSQL-R,3103,4100,0.134655556,0.024226565,0.605244414,0.691065512,0.365443740,0.012054741,35,117,0.000781250
FSSQL-R,3103,4200,0.113544444,0.044492641,0.535920945,0.618715986,0.366684569,0.011931235,35,117,0.000000000
FSSQL-R,3103,4300,0.092433333,0.020262786,0.501180262,0.590730523,0.397341288,0.014007488,35,117,0.000000000
FSSQL-R,3103,4400,0.071322222,0.012713341,0.547213172,0.637299381,0.419028574,0.012917133,35,117,0.000000000
FSSQL-R,3103,4500,0.050211111,0.018730202,0.505675584,0.595049798,0.399241502,0.010160333,35,117,0.000000000
FSSQL-R,3103,4600,0.050000000,0.016071753,0.425970604,0.508130953,0.408634950,0.011252978,35,117,0.000781250
FSSQL-R,3103,4700,0.050000000,0.070053918,0.582109397,0.672467004,0.416608559,0.010111854,35,117,0.000000000
FSSQL-R,3103,4800,0.050000000,0.014589314,0.533672505,0.620727798,0.395156318,0.009215853,35,117,0.000000000
FSSQL-R,3103,4900,0.050000000,0.010487891,0.444816083,0.535016892,0.381923060,0.008111153,35,117,0.000000000
FSSQL-R,3103,5000,0.050000000,0.010057345,0.586399295,0.675844065,0.450765585,0.017889277,35,118,0.000000000
FSSQL-R,3103,5100,0.050000000,0.028686280,0.601862748,0.690558066,0.373147459,0.007884058,35,118,0.000000000
FSSQL-R,3103,5200,0.050000000,0.034238296,0.516400373,0.601215567,0.395032434,0.007964838,35,118,0.000000000
FSSQL-R,3103,5300,0.050000000,0.012386802,0.612050930,0.701622391,0.385029024,0.015536517,35,118,0.000000000
FSSQL-R,3103,5400,0.050000000,0.012476370,0.547193951,0.634832333,0.378112460,0.007280598,35,118,0.000000000
FSSQL-R,3103,5500,0.050000000,0.008559546,0.568758157,0.657607098,0.400998559,0.007258432,35,118,0.000000000
FSSQL-R,3103,5600,0.050000000,0.030065258,0.523471049,0.613181748,0.385668410,0.006161280,35,118,0.000000000
FSSQL-R,3103,5700,0.050000000,0.008055811,0.561921470,0.650647780,0.365138555,0.005808475,35,118,0.000000000
FSSQL-R,3103,5800,0.050000000,0.010545225,0.512258587,0.597583672,0.394927922,0.006532893,35,118,0.000000000
FSSQL-R,3103,5900,0.050000000,0.011142466,0.552165173,0.639744438,0.352095870,0.006110065,35,118,0.000000000
FSSQL-R,3103,6000,0.050000000,0.010879689,0.576128923,0.662888632,0.406188467,0.006867971,35,118,0.000000000
FSSQL-R,3104,100,0.979100000,0.225160006,0.486259464,0.579846153,0.828200650,0.256272849,14,38,0.008593750
FSSQL-R,3104,200,0.957988889,0.084879361,0.372411878,0.467885531,0.826306815,0.173863627,16,47,0.006250000
FSSQL-R,3104,300,0.936877778,0.176537307,0.418876611,0.511129142,0.675170970,0.111740529,16,49,0.004687500
FSSQL-R,3104,400,0.915766667,0.214602110,0.490844175,0.583325144,0.711538077,0.162032665,29,83,0.010937500
FSSQL-R,3104,500,0.894655556,0.237227149,0.455153585,0.544335647,0.745913696,0.162488881,30,93,0.010937500
FSSQL-R,3104,600,0.873544444,0.189464571,0.444395626,0.537336703,0.717309408,0.138347812,31,96,0.008593750
FSSQL-R,3104,700,0.852433333,0.069071825,0.437627766,0.530749862,0.656268381,0.121649952,31,100,0.004687500
FSSQL-R,3104,800,0.831322222,0.500000000,0.502642504,0.589657402,0.687984081,0.099770772,32,101,0.008593750
FSSQL-R,3104,900,0.810211111,0.058325314,0.400386539,0.493985203,0.644627059,0.095958400,32,104,0.003125000
FSSQL-R,3104,1000,0.789100000,0.084879361,0.452493501,0.545902265,0.626895697,0.083381725,32,106,0.004687500
FSSQL-R,3104,1100,0.767988889,0.071599335,0.466768073,0.556870891,0.607151522,0.079688369,32,108,0.006250000
FSSQL-R,3104,1200,0.746877778,0.078829822,0.512007328,0.605412494,0.607852798,0.067288674,33,109,0.006250000
FSSQL-R,3104,1300,0.725766667,0.118456576,0.505441859,0.596240558,0.604129986,0.060900945,33,110,0.003906250
FSSQL-R,3104,1400,0.704655556,0.040084109,0.463151618,0.554260626,0.550118272,0.049817561,33,110,0.004687500
FSSQL-R,3104,1500,0.683544444,0.063095734,0.409887514,0.503924925,0.591585699,0.062910563,33,112,0.003906250
FSSQL-R,3104,1600,0.662433333,0.182696677,0.426317352,0.516366529,0.603598100,0.064797518,33,114,0.003125000
FSSQL-R,3104,1700,0.641322222,0.144955933,0.530993837,0.621780490,0.525388878,0.046169575,33,115,0.003125000
FSSQL-R,3104,1800,0.620211111,0.107728270,0.475666257,0.565617068,0.551728280,0.046448153,33,116,0.003906250
FSSQL-R,3104,1900,0.599100000,0.165722701,0.444673652,0.532873496,0.608271407,0.053769762,33,117,0.004687500
FSSQL-R,3104,2000,0.577988889,0.033945031,0.601310316,0.691683826,0.546628453,0.035381268,33,117,0.000000000
FSSQL-R,3104,2100,0.556877778,0.036675989,0.528957415,0.619435428,0.533097035,0.035918736,33,117,0.000000000
FSSQL-R,3104,2200,0.535766667,0.065482204,0.485739421,0.577730473,0.528993453,0.037515626,33,118,0.001562500
FSSQL-R,3104,2300,0.514655556,0.035482621,0.548207452,0.640796749,0.550480057,0.035547931,33,118,0.001562500
FSSQL-R,3104,2400,0.493544444,0.059916178,0.549975734,0.642029972,0.544761470,0.035056744,33,118,0.001562500
FSSQL-R,3104,2500,0.472433333,0.030012940,0.435340428,0.522943365,0.533237574,0.043767071,34,119,0.002343750
FSSQL-R,3104,2600,0.451322222,0.031339855,0.563267129,0.651918234,0.488705432,0.026199661,34,119,0.002343750
FSSQL-R,3104,2700,0.430211111,0.023197142,0.494749033,0.586106257,0.561298633,0.028858442,34,119,0.001562500
FSSQL-R,3104,2800,0.409100000,0.030170627,0.472442583,0.562068537,0.517341765,0.028470359,34,119,0.000781250
FSSQL-R,3104,2900,0.387988889,0.019852992,0.485891734,0.574602097,0.540495925,0.027602738,34,119,0.001562500
FSSQL-R,3104,3000,0.366877778,0.040197448,0.416871648,0.510000840,0.549902487,0.028854698,34,119,0.001562500
FSSQL-R,3104,3100,0.345766667,0.026595768,0.507553708,0.600047070,0.566007549,0.024432917,34,119,0.000781250
FSSQL-R,3104,3200,0.324655556,0.020226254,0.419576617,0.515383036,0.551361221,0.022980269,34,119,0.000000000
FSSQL-R,3104,3300,0.303544444,0.052235729,0.484696068,0.580546724,0.520417182,0.034844081,34,120,0.001562500
FSSQL-R,3104,3400,0.282433333,0.034090822,0.523740886,0.612496220,0.517822995,0.023952867,34,120,0.003125000
FSSQL-R,3104,3500,0.261322222,0.023144778,0.512393108,0.601092383,0.466098212,0.018991675,34,120,0.002343750
FSSQL-R,3104,3600,0.240211111,0.033517442,0.497439607,0.585507124,0.477649526,0.020558838,34,120,0.000781250
FSSQL-R,3104,3700,0.219100000,0.073808362,0.574248585,0.665549490,0.473373169,0.019888469,34,120,0.000781250
FSSQL-R,3104,3800,0.197988889,0.037788468,0.522031999,0.615667200,0.474564063,0.019233344,34,120,0.001562500
FSSQL-R,3104,3900,0.176877778,0.018510989,0.488240365,0.582982622,0.467514298,0.016951466,34,120,0.000781250
FSSQL-R,3104,4000,0.155766667,0.056276720,0.566610776,0.652790599,0.429786356,0.013548826,34,120,0.000000000
FSSQL-R,3104,4100,0.134655556,0.021840442,0.445744074,0.532152912,0.473570505,0.016919871,34,120,0.000000000
FSSQL-R,3104,4200,0.113544444,0.012035832,0.497119167,0.581849648,0.426051616,0.012479721,34,120,0.000000000
FSSQL-R,3104,4300,0.092433333,0.015848932,0.526290469,0.620442600,0.377588372,0.011231725,34,120,0.000000000
FSSQL-R,3104,4400,0.071322222,0.026408472,0.424350548,0.518932143,0.376195470,0.010200768,34,120,0.000781250
FSSQL-R,3104,4500,0.050211111,0.034768163,0.533339803,0.626633129,0.385530299,0.009605444,34,120,0.000000000
FSSQL-R,3104,4600,0.050000000,0.073239140,0.501302923,0.586498670,0.393071104,0.010114928,34,120,0.000781250
FSSQL-R,3104,4700,0.050000000,0.028548365,0.493559037,0.574268514,0.426420456,0.009883429,34,120,0.000000000
FSSQL-R,3104,4800,0.050000000,0.021341730,0.608893471,0.688664164,0.393339463,0.010293686,34,120,0.001562500
FSSQL-R,3104,4900,0.050000000,0.027672076,0.550219443,0.637709476,0.355722146,0.010262949,34,120,0.000000000
FSSQL-R,3104,5000,0.050000000,0.148550205,0.562812610,0.650883850,0.398053753,0.010656982,34,120,0.000000000
FSSQL-R,3104,5100,0.050000000,0.020852483,0.524835830,0.612250599,0.409461377,0.010396976,34,120,0.000000000
FSSQL-R,3104,5200,0.050000000,0.009869829,0.512491662,0.594891473,0.374615200,0.009834814,34,120,0.000781250
FSSQL-R,3104,5300,0.050000000,0.031576533,0.511057988,0.590974503,0.363284353,0.008723960,34,120,0.000000000
FSSQL-R,3104,5400,0.050000000,0.014886967,0.527377137,0.604537159,0.363855071,0.008450326,34,120,0.000000000
FSSQL-R,3104,5500,0.050000000,0.018941166,0.511226112,0.598541087,0.341638153,0.010950006,34,120,0.000000000
FSSQL-R,3104,5600,0.050000000,0.014073359,0.539459806,0.628462823,0.425056740,0.010777944,34,120,0.000000000
FSSQL-R,3104,5700,0.050000000,0.013225557,0.572057281,0.660857428,0.370755210,0.008345317,34,120,0.000000000
FSSQL-R,3104,5800,0.050000000,0.034090822,0.514842245,0.597411067,0.400404289,0.008133526,34,120,0.000000000
FSSQL-R,3104,5900,0.050000000,0.039101032,0.525577648,0.603322285,0.397822475,0.008021877,34,120,0.000000000
FSSQL-R,3104,6000,0.050000000,0.011972374,0.557647248,0.638302005,0.407195514,0.009856910,34,120,0.000000000
FSSQL-R,3105,100,0.979100000,0.500000000,0.480808664,0.574280212,0.896956463,0.299452187,15,40,0.008593750
FSSQL-R,3105,200,0.957988889,0.141584591,0.435053378,0.528288736,0.803325923,0.180268410,15,47,0.003906250
FSSQL-R,3105,300,0.936877778,0.144955933,0.452153704,0.543028936,0.691161029,0.124788082,16,50,0.003906250
FSSQL-R,3105,400,0.915766667,0.380730788,0.467058928,0.559124739,0.720533329,0.161229524,28,86,0.010937500
FSSQL-R,3105,500,0.894655556,0.176537307,0.488627955,0.580877429,0.756142578,0.175046235,30,91,0.008593750
FSSQL-R,3105,600,0.873544444,0.120534855,0.426810191,0.520669952,0.777838084,0.150252956,30,95,0.003125000
FSSQL-R,3105,700,0.852433333,0.080233386,0.431160620,0.523102236,0.687016452,0.112447536,31,98,0.006250000
FSSQL-R,3105,800,0.831322222,0.500000000,0.478337054,0.569731130,0.675587928,0.105781775,31,101,0.007812500
FSSQL-R,3105,900,0.810211111,0.058948015,0.483170800,0.569721418,0.575989753,0.067722447,31,102,0.005468750
FSSQL-R,3105,1000,0.789100000,0.079523347,0.433109063,0.524914992,0.635046371,0.092358076,31,106,0.003125000
FSSQL-R,3105,1100,0.767988889,0.094505676,0.434227004,0.524082263,0.707039765,0.099406406,33,110,0.007031250
FSSQL-R,3105,1200,0.746877778,0.341278752,0.444965266,0.536106239,0.602611520,0.062407613,33,110,0.003125000
FSSQL-R,3105,1300,0.725766667,0.052235729,0.497133456,0.582527042,0.622776793,0.081523452,34,112,0.005468750
FSSQL-R,3105,1400,0.704655556,0.044344167,0.438489353,0.527901834,0.620186218,0.070134292,34,113,0.003906250
FSSQL-R,3105,1500,0.683544444,0.031457600,0.395805565,0.484719141,0.569757289,0.057106004,34,113,0.002343750
FSSQL-R,3105,1600,0.662433333,0.049669323,0.484941463,0.573291316,0.559119766,0.046128316,34,113,0.002343750
FSSQL-R,3105,1700,0.641322222,0.046551657,0.526678096,0.608956816,0.595686355,0.059791419,35,115,0.001562500
FSSQL-R,3105,1800,0.620211111,0.063095734,0.495035793,0.586781962,0.592174746,0.047144463,35,115,0.001562500
FSSQL-R,3105,1900,0.599100000,0.084055278,0.387867755,0.476612674,0.582155620,0.047753960,36,116,0.001562500
FSSQL-R,3105,2000,0.577988889,0.024931091,0.506760031,0.591695578,0.554087533,0.033815332,36,116,0.000000000
FSSQL-R,3105,2100,0.556877778,0.023092728,0.522427007,0.604845746,0.503554984,0.027449691,36,116,0.000000000
FSSQL-R,3105,2200,0.535766667,0.035812952,0.397886467,0.481568057,0.515547806,0.029752401,36,116,0.001562500
FSSQL-R,3105,2300,0.514655556,0.033308970,0.470027510,0.558703975,0.531761268,0.034487323,36,117,0.001562500
FSSQL-R,3105,2400,0.493544444,0.037885279,0.529389859,0.615054884,0.515118319,0.030367421,36,117,0.002343750
FSSQL-R,3105,2500,0.472433333,0.033240244,0.480487666,0.561901882,0.481377039,0.028802112,36,117,0.002343750
FSSQL-R,3105,2600,0.451322222,0.036324176,0.499006395,0.580808219,0.490278902,0.025340422,36,117,0.000000000
FSSQL-R,3105,2700,0.430211111,0.016651150,0.589830319,0.670444849,0.483745385,0.024816381,36,117,0.002343750
FSSQL-R,3105,2800,0.409100000,0.020354890,0.555541713,0.636868236,0.498711482,0.021376107,36,117,0.000000000
FSSQL-R,3105,2900,0.387988889,0.100541486,0.576864655,0.662258589,0.519182251,0.026095909,36,117,0.000000000
FSSQL-R,3105,3000,0.366877778,0.060927938,0.590799335,0.668792239,0.544469954,0.028128362,36,117,0.000000000
FSSQL-R,3105,3100,0.345766667,0.025354221,0.581806955,0.663072068,0.575335484,0.032115039,36,117,0.000781250
FSSQL-R,3105,3200,0.324655556,0.013225557,0.529115670,0.607883632,0.520866611,0.026735156,36,117,0.002343750
FSSQL-R,3105,3300,0.303544444,0.026748180,0.463976030,0.543904431,0.495305849,0.021174257,36,117,0.000781250
FSSQL-R,3105,3400,0.282433333,0.037037037,0.491847525,0.569085588,0.497955889,0.028959646,36,118,0.000000000
FSSQL-R,3105,3500,0.261322222,0.086594198,0.560485156,0.644483609,0.469571025,0.027417644,36,118,0.000000000
FSSQL-R,3105,3600,0.240211111,0.014394585,0.450539634,0.523282199,0.472529276,0.019882143,36,118,0.001562500
FSSQL-R,3105,3700,0.219100000,0.021405059,0.484247854,0.562356473,0.474081275,0.024675999,36,119,0.000000000
FSSQL-R,3105,3800,0.197988889,0.010745920,0.505296019,0.578605714,0.405219386,0.015371741,36,119,0.002343750
FSSQL-R,3105,3900,0.176877778,0.024197128,0.576604022,0.646002835,0.369350156,0.017611389,36,119,0.002343750
FSSQL-R,3105,4000,0.155766667,0.021619828,0.534714413,0.612613698,0.412282775,0.012938439,36,119,0.003125000
FSSQL-R,3105,4100,0.134655556,0.170902273,0.456745600,0.552521635,0.408505774,0.015653183,36,119,0.001562500
FSSQL-R,3105,4200,0.113544444,0.122713300,0.468351310,0.559788303,0.405770238,0.015551604,36,119,0.000000000
FSSQL-R,3105,4300,0.092433333,0.008974870,0.557818185,0.624906341,0.382987718,0.011582261,36,119,0.000000000
FSSQL-R,3105,4400,0.071322222,0.008628336,0.530796930,0.598502764,0.391297044,0.011902083,36,119,0.000000000
FSSQL-R,3105,4500,0.050211111,0.016091526,0.587089476,0.651745649,0.402682567,0.012769784,36,119,0.000000000
FSSQL-R,3105,4600,0.050000000,0.007987737,0.563358319,0.626336132,0.379126618,0.010893482,36,119,0.000000000
FSSQL-R,3105,4700,0.050000000,0.018819845,0.454294627,0.541268903,0.398028793,0.014627414,36,119,0.001562500
FSSQL-R,3105,4800,0.050000000,0.012179597,0.542235265,0.628094713,0.372656626,0.008992845,36,119,0.000781250
FSSQL-R,3105,4900,0.050000000,0.014129068,0.554642067,0.620612302,0.402589376,0.010859807,36,119,0.000781250
FSSQL-R,3105,5000,0.050000000,0.013603359,0.556531142,0.622078189,0.372342600,0.007984743,36,119,0.000781250
FSSQL-R,3105,5100,0.050000000,0.006864724,0.541513019,0.605227543,0.368625541,0.008104748,36,119,0.001562500
FSSQL-R,3105,5200,0.050000000,0.006657862,0.572238131,0.636839359,0.364721017,0.006032674,36,119,0.000000000
FSSQL-R,3105,5300,0.050000000,0.118456576,0.559542904,0.650549425,0.379654497,0.006842232,36,119,0.000781250
FSSQL-R,3105,5400,0.050000000,0.016985306,0.428441134,0.527180424,0.397109338,0.008599020,36,119,0.000000000
FSSQL-R,3105,5500,0.050000000,0.006216491,0.615744957,0.680856075,0.405806008,0.008205609,36,119,0.000000000
FSSQL-R,3105,5600,0.050000000,0.025454612,0.615446602,0.677173641,0.410339561,0.007902829,36,119,0.000781250
FSSQL-R,3105,5700,0.050000000,0.005915705,0.577684257,0.641034710,0.406818022,0.007477048,36,119,0.000781250
FSSQL-R,3105,5800,0.050000000,0.005758036,0.592491588,0.654791268,0.403695405,0.006610139,36,119,0.000781250
FSSQL-R,3105,5900,0.050000000,0.020523526,0.557259877,0.657259311,0.392611649,0.007197946,36,119,0.000781250
FSSQL-R,3105,6000,0.050000000,0.021362784,0.484536452,0.587529838,0.404806093,0.008920880,36,119,0.000781250
FSSQL-R,3106,100,0.979100000,0.267580521,0.517091591,0.608243114,1.057119099,0.335710516,13,35,0.009375000
FSSQL-R,3106,200,0.957988889,0.089348483,0.437485984,0.530423688,0.888942322,0.196365980,15,44,0.004687500
FSSQL-R,3106,300,0.936877778,0.098006585,0.426046605,0.518921211,0.704209427,0.125342674,15,47,0.002343750
FSSQL-R,3106,400,0.915766667,0.311129489,0.456767263,0.546367994,0.652336737,0.162653707,28,87,0.012500000
FSSQL-R,3106,500,0.894655556,0.267580521,0.511047057,0.604430375,0.733324192,0.173448688,28,92,0.006250000
FSSQL-R,3106,600,0.873544444,0.138414549,0.421989555,0.511933048,0.774157171,0.162689223,31,97,0.006250000
FSSQL-R,3106,700,0.852433333,0.048506616,0.400380394,0.494681180,0.653191959,0.118220019,31,99,0.003125000
FSSQL-R,3106,800,0.831322222,0.055725880,0.497347042,0.586796025,0.606833042,0.091195552,31,100,0.003906250
FSSQL-R,3106,900,0.810211111,0.085725347,0.485364715,0.578101516,0.655152175,0.083236652,31,101,0.006250000
FSSQL-R,3106,1000,0.789100000,0.098006585,0.467827323,0.557959185,0.677694150,0.096296812,31,104,0.002343750
FSSQL-R,3106,1100,0.767988889,0.095635250,0.550167475,0.639664748,0.659229893,0.084259944,31,105,0.002343750
FSSQL-R,3106,1200,0.746877778,0.056276720,0.582333920,0.672517860,0.661461623,0.073711337,31,106,0.002343750
FSSQL-R,3106,1300,0.725766667,0.034238296,0.430421722,0.520405124,0.599721732,0.069302721,31,107,0.001562500
FSSQL-R,3106,1400,0.704655556,0.035320476,0.456697722,0.545267618,0.615362502,0.071124689,31,109,0.002343750
FSSQL-R,3106,1500,0.683544444,0.205268911,0.454202171,0.543735439,0.582465407,0.049943683,32,110,0.000781250
FSSQL-R,3106,1600,0.662433333,0.035646767,0.520838176,0.610175201,0.637320954,0.063310809,32,110,0.006250000
