device_id,split,action,workload_bin,background,obs_id,tau_measured_ms,tau_hat_ms,tau_residual_ms,T_next_measured_C,T_next_hat_C,T_residual_C
pi3bplus,margin,tinydl_revision,n16,B2,2150,4.083971,6.611421,-2.52745,35.4,35.39935351247228,0.0006464875277174542
pi3bplus,margin,tinydl_revision,n16,B2,2151,4.110116,6.611421,-2.5013050000000003,35.4,34.94164513573214,0.45835486426786076
pi3bplus,margin,tinydl_revision,n16,B2,2152,4.153658,6.611421,-2.457763,35.4,35.399397687598395,0.0006023124016039105
pi3bplus,margin,tinydl_revision,n16,B2,2153,5.793694,6.611421,-0.8177269999999996,35.938,35.40043731905223,0.5375626809477723
pi3bplus,margin,tinydl_revision,n16,B2,2154,4.063034,6.611421,-2.548387,34.862,35.3993402403467,-0.5373402403467011
pi3bplus,margin,tinydl_revision,n16,B2,2155,4.121731,6.611421,-2.4896900000000004,35.4,35.39937744882715,0.000622551172845931
pi3bplus,margin,tinydl_revision,n16,B2,2156,4.224074,6.611421,-2.387347,35.4,35.39944232484322,0.0005576751567772931
pi3bplus,margin,tinydl_revision,n16,B2,2157,4.098763,6.611421,-2.512658,35.4,35.39936288923503,0.0006371107649698615
pi3bplus,margin,tinydl_revision,n16,B2,2158,4.120846,6.611421,-2.4905749999999998,35.4,35.39937688781884,0.0006231121811595131
pi3bplus,margin,tinydl_revision,n16,B2,2159,4.090221,6.611421,-2.5212000000000003,34.862,35.39935747439543,-0.5373574743954279
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2160,5.126305,5.328353,-0.20204799999999956,34.862,34.15456931924832,0.7074306807516848
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2161,5.044223,5.328353,-0.2841300000000002,34.862,34.612242237093284,0.24975776290671803
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2162,4.935421,5.328353,-0.39293200000000006,34.324,34.15444831641031,0.1695516835896882
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2163,4.972244,5.328353,-0.356109,34.324,34.15447165879366,0.16952834120633753
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2164,4.98292,5.328353,-0.3454329999999999,34.324,34.1544784263923,0.16952157360769604
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2165,4.908963,5.328353,-0.41938999999999993,34.324,34.154431544480296,0.1695684555197019
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2166,5.105211,5.328353,-0.22314200000000017,34.862,34.61228089785629,0.24971910214371462
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2167,4.96714,5.328353,-0.36121300000000023,34.324,34.154468423328744,0.16953157667125396
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2168,4.946306,5.328353,-0.382047,34.324,34.154455216495656,0.16954478350434243
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2169,5.081774,5.328353,-0.24657899999999966,34.324,34.154541090704384,0.16945890929561358
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2170,4.932297,5.328353,-0.39605599999999974,34.324,34.15444633608264,0.16955366391735538
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2171,4.958077,5.328353,-0.3702759999999996,33.786,34.15446267822323,-0.3684626782232314
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2172,5.071097,5.328353,-0.25725599999999993,34.324,34.15453432247184,0.16946567752815866
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2173,4.958754,5.328353,-0.369599,34.324,34.154463107378746,0.16953689262125238
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2174,4.992608,5.328353,-0.3357450000000002,33.786,34.154484567690126,-0.3684845676901247
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2175,5.061045,5.328353,-0.2673079999999999,33.786,34.15452795043161,-0.3685279504316057
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2176,4.914952,5.328353,-0.41340099999999946,34.324,33.69671039069649,0.6272896093035101
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2177,5.003441,5.328353,-0.3249120000000003,33.786,34.15449143481228,-0.3684914348122774
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2178,4.940317,5.328353,-0.3880359999999996,34.324,33.69672646976538,0.6272735302346177
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2179,4.933858,5.328353,-0.39449500000000004,33.786,33.69672237535552,0.08927762464448108
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2180,5.068805,5.328353,-0.25954799999999967,34.324,33.69680791929834,0.6271920807016613
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2181,4.910265,5.328353,-0.418088,34.324,34.15443236982813,0.16956763017186915
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2182,4.918286,5.328353,-0.41006699999999974,34.324,33.69671250414477,0.6272874958552279
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2183,5.083284,5.328353,-0.24506899999999998,34.324,33.23909214739091,1.084907852609085
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2184,4.923494,5.328353,-0.4048590000000001,33.786,33.69671580553609,0.08928419446391445
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2185,4.970108,5.328353,-0.35824500000000015,33.786,33.69674535450976,0.08925464549024298
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2186,4.976462,5.328353,-0.3518910000000002,33.248,33.23902443210225,0.00897556789774967
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2187,4.937869,5.328353,-0.39048399999999983,33.248,34.15444986821637,-0.9064498682163702
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2188,5.018754,5.328353,-0.3095989999999995,33.786,33.696776191583886,0.08922380841611499
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2189,4.950057,5.328353,-0.37829599999999974,33.786,32.7812827435123,1.0047172564877016
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2190,4.925265,5.328353,-0.40308800000000033,33.786,34.15444187844368,-0.3684418784436758
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2191,5.057399,5.328353,-0.2709539999999997,33.786,33.23907573869002,0.5469242613099823
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2192,4.894171,5.328353,-0.43418199999999985,33.786,33.69669721746051,0.08930278253949098
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2193,4.977504,5.328353,-0.3508490000000002,33.786,33.23902509263407,0.5469749073659287
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2194,5.050889,5.328353,-0.27746400000000015,33.786,33.23907161195087,0.5469283880491318
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2195,4.957296,5.328353,-0.3710569999999995,33.248,33.23901228262721,0.008987717372789916
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2196,5.046462,5.328353,-0.2818909999999999,33.786,34.15451870615557,-0.3685187061555695
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2197,5.059847,5.328353,-0.26850599999999947,33.786,33.23907729049608,0.5469227095039244
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2198,4.957504,5.328353,-0.37084899999999976,33.248,32.78128746422296,0.46671253577703453
pi3bplus,margin,oi_svdd_as_elm_revision,n16,B0,2199,5.532707,5.328353,0.20435400000000037,33.248,33.697101990349644,-0.4491019903496465
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2200,101.976565,102.9101,-0.9335350000000062,33.248,33.4914479368812,-0.24344793688120347
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2201,99.102687,102.9101,-3.807412999999997,33.786,33.94735111373616,-0.16135111373615985
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2202,97.250414,102.9101,-5.6596859999999936,34.324,33.48845199335607,0.8355480066439256
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2203,97.465619,102.9101,-5.444480999999996,34.324,33.94631336372039,0.37768663627960564
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2204,97.358641,102.9101,-5.551458999999994,34.324,33.94624554954213,0.37775445045787137
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2205,97.354006,102.9101,-5.556094000000002,34.324,34.40396756163697,-0.07996756163696972
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2206,97.196664,102.9101,-5.7134360000000015,34.324,34.40386782133113,-0.07986782133113479
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2207,97.294632,102.9101,-5.615468000000007,34.324,34.403929924001,-0.07992992400100007
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2208,97.953011,102.9101,-4.957088999999996,33.786,34.404347275520685,-0.6183472755206836
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2209,99.822003,102.9101,-3.0880970000000048,34.324,34.4055320439466,-0.08153204394660207
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2210,97.527702,102.9101,-5.382397999999995,34.862,34.86180261912642,0.00019738087357978884
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2211,97.408172,102.9101,-5.501928000000007,34.324,34.404001897881614,-0.08000189788161549
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2212,98.529984,102.9101,-4.380116000000001,34.324,34.86243797340695,-0.5384379734069498
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2213,97.656451,102.9101,-5.253648999999996,34.324,34.404159283852245,-0.08015928385224669
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2214,97.711815,102.9101,-5.1982849999999985,34.862,34.86191932977537,8.067022463364992e-05
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2215,97.411557,102.9101,-5.498542999999998,34.324,34.404004043659185,-0.08000404365918712
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2216,97.216247,102.9101,-5.693853000000004,35.4,34.403880235145685,0.9961197648543134
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2217,97.714627,102.9101,-5.195473000000007,34.324,34.40419616206678,-0.08019616206678393
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2218,97.674367,102.9101,-5.235732999999996,34.324,35.31962054145676,-0.9956205414567592
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2219,99.640703,102.9101,-3.269396999999998,34.862,34.863142066737076,-0.0011420667370742876
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2220,97.352756,102.9101,-5.5573440000000005,34.862,35.31941666976644,-0.45741666976643813
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2221,97.34036,102.9101,-5.569739999999996,35.4,34.8616838615895,0.5383161384105009
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2222,97.214684,102.9101,-5.6954159999999945,34.862,34.861604194605,0.0003958053950015028
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2223,97.583743,102.9101,-5.326357000000002,34.862,34.86183814394801,0.0001618560519887069
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2224,97.2526,102.9101,-5.657499999999999,35.4,34.86162822984947,0.5383717701505262
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2225,97.531504,102.9101,-5.378596000000002,35.4,34.86180502924351,0.5381949707564857
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2226,97.190726,102.9101,-5.719374000000002,34.324,34.861589007444245,-0.5375890074442466
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2227,97.657179,102.9101,-5.252921000000001,35.4,34.8618846955941,0.538115304405899
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2228,98.793315,102.9101,-4.116784999999993,34.862,34.86260490095632,-0.0006049009563184882
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2229,99.38659,102.9101,-3.5235100000000017,34.862,34.862980982548905,-0.0009809825489028867
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2230,97.506244,102.9101,-5.403856000000005,35.4,35.319513966991984,0.0804860330080146
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2231,97.4139,102.9101,-5.496200000000002,34.862,35.319455429419044,-0.45745542941904205
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2232,97.642388,102.9101,-5.267712000000003,34.862,35.319600269722315,-0.45760026972231316
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2233,97.843115,102.9101,-5.0669850000000025,35.4,34.86200256185679,0.5379974381432078
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2234,97.881552,102.9101,-5.028548000000001,34.862,34.86202692736718,-2.6927367180462625e-05
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2235,97.530982,102.9101,-5.379118000000005,35.4,35.31952964860074,0.0804703513992564
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2236,97.629836,102.9101,-5.2802640000000025,35.4,34.86186736265577,0.5381326373442263
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2237,98.43212,102.9101,-4.477980000000002,35.4,35.77782583717759,-0.3778258371775891
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2238,97.496608,102.9101,-5.413492000000005,35.4,35.31950785865735,0.0804921413426456
pi3bplus,margin,oi_svdd_as_elm_revision,n1024,B1,2239,99.395236,102.9101,-3.514864000000003,35.4,35.320711413571956,0.07928858642804215
pi3bplus,margin,tinydl_revision,n64,B0,2240,7.887892,8.925118,-1.0372259999999995,34.324,34.68186690707475,-0.3578669070747509
pi3bplus,margin,tinydl_revision,n64,B0,2241,7.824508,8.925118,-1.1006099999999996,34.324,34.68182672746889,-0.35782672746888977
pi3bplus,margin,tinydl_revision,n64,B0,2242,7.689821,8.925118,-1.2352969999999992,34.862,34.68174134834208,0.18025865165792254
pi3bplus,margin,tinydl_revision,n64,B0,2243,9.384753,8.925118,0.45963500000000046,34.324,34.22509082853613,0.09890917146386613
pi3bplus,margin,tinydl_revision,n64,B0,2244,7.772997,8.925118,-1.1521209999999993,34.324,34.22406912399214,0.09993087600786055
pi3bplus,margin,tinydl_revision,n64,B0,2245,7.703675,8.925118,-1.2214429999999998,34.324,34.22402518024234,0.0999748197576551
pi3bplus,margin,tinydl_revision,n64,B0,2246,7.737477,8.925118,-1.1876409999999993,34.324,33.76632165733347,0.5576783426665273
pi3bplus,margin,tinydl_revision,n64,B0,2247,7.74456,8.925118,-1.1805579999999996,34.324,34.224051097558785,0.0999489024412128
pi3bplus,margin,tinydl_revision,n64,B0,2248,7.700603,8.925118,-1.2245149999999994,34.324,34.224023232877876,0.09997676712212211
pi3bplus,margin,tinydl_revision,n64,B0,2249,7.756384,8.925118,-1.1687339999999997,33.786,34.224058592883466,-0.4380585928834648
pi3bplus,margin,tinydl_revision,n64,B0,2250,7.864924,8.925118,-1.0601939999999992,33.786,34.224127397225566,-0.43812739722556415
pi3bplus,margin,tinydl_revision,n64,B0,2251,7.689977,8.925118,-1.2351409999999996,33.786,33.766291546717575,0.01970845328242632
pi3bplus,margin,tinydl_revision,n64,B0,2252,7.745445,8.925118,-1.1796729999999993,34.324,34.224051658567106,0.09994834143289211
pi3bplus,margin,tinydl_revision,n64,B0,2253,7.786383,8.925118,-1.1387349999999996,34.324,33.7663526592236,0.5576473407763984
pi3bplus,margin,tinydl_revision,n64,B0,2254,7.697321,8.925118,-1.2277969999999998,34.324,34.2240211523928,0.099978847607197
pi3bplus,margin,tinydl_revision,n64,B0,2255,7.76581,8.925118,-1.1593079999999993,33.786,33.30861466758337,0.47738533241663106
pi3bplus,margin,tinydl_revision,n64,B0,2256,7.773153,8.925118,-1.1519649999999997,33.786,34.224069222881745,-0.43806922288174377
pi3bplus,margin,tinydl_revision,n64,B0,2257,7.751904,8.925118,-1.1732139999999998,33.786,34.22405575297696,-0.43805575297695754
pi3bplus,margin,tinydl_revision,n64,B0,2258,7.796539,8.925118,-1.1285789999999993,33.248,33.30863414693319,-0.06063414693318947
pi3bplus,margin,tinydl_revision,n64,B0,2259,7.754091,8.925118,-1.1710269999999996,33.248,33.76633218907605,-0.5183321890760553
pi3bplus,margin,tinydl_revision,n64,B0,2260,7.715342,8.925118,-1.2097759999999997,33.786,33.76630762578646,0.019692374213541086
pi3bplus,margin,tinydl_revision,n64,B0,2261,8.000183,8.925118,-0.9249349999999996,33.786,33.308763238433485,0.47723676156651607
pi3bplus,margin,tinydl_revision,n64,B0,2262,7.780185,8.925118,-1.144932999999999,33.248,33.76634873026366,-0.5183487302636607
pi3bplus,margin,tinydl_revision,n64,B0,2263,7.723363,8.925118,-1.2017549999999995,33.248,33.766312710360154,-0.5183127103601564
pi3bplus,margin,tinydl_revision,n64,B0,2264,7.734509,8.925118,-1.1906089999999994,33.248,33.30859482563836,-0.06059482563836127
pi3bplus,margin,tinydl_revision,n64,B0,2265,7.766174,8.925118,-1.158943999999999,33.248,34.22406479883988,-0.9760647988398858
pi3bplus,margin,tinydl_revision,n64,B0,2266,7.708936,8.925118,-1.2161819999999999,33.786,33.308578614716666,0.47742138528333555
pi3bplus,margin,tinydl_revision,n64,B0,2267,7.70706,8.925118,-1.2180579999999992,33.248,33.30857742550582,-0.06057742550581935
pi3bplus,margin,tinydl_revision,n64,B0,2268,7.739925,8.925118,-1.185192999999999,33.248,33.308598258882476,-0.06059825888247872
pi3bplus,margin,tinydl_revision,n64,B0,2269,7.72503,8.925118,-1.2000879999999992,33.248,33.30858881682724,-0.06058881682724149
pi3bplus,margin,tinydl_revision,n64,B0,2270,7.691123,8.925118,-1.2339949999999993,33.248,34.22401722343285,-0.976017223432855
pi3bplus,margin,tinydl_revision,n64,B0,2271,7.739821,8.925118,-1.1852969999999994,33.248,33.308598192956076,-0.06059819295607838
pi3bplus,margin,tinydl_revision,n64,B0,2272,7.693051,8.925118,-1.2320669999999998,32.71,33.308568545092804,-0.5985685450928031
pi3bplus,margin,tinydl_revision,n64,B0,2273,7.805446,8.925118,-1.1196719999999996,33.248,33.3086397931491,-0.060639793149100285
pi3bplus,margin,tinydl_revision,n64,B0,2274,7.695394,8.925118,-1.2297239999999992,33.248,33.30857003033855,-0.06057003033855324
pi3bplus,margin,tinydl_revision,n64,B0,2275,7.713623,8.925118,-1.2114949999999993,33.248,33.30858158584207,-0.06058158584207263
pi3bplus,margin,tinydl_revision,n64,B0,2276,7.751384,8.925118,-1.1737339999999996,33.248,33.308605522830845,-0.06060552283084775
pi3bplus,margin,tinydl_revision,n64,B0,2277,7.674978,8.925118,-1.2501399999999991,33.786,33.30855708847888,0.4774429115211234
pi3bplus,margin,tinydl_revision,n64,B0,2278,7.714821,8.925118,-1.2102969999999997,32.172,33.76630729552055,-1.5943072955205508
pi3bplus,margin,tinydl_revision,n64,B0,2279,7.838934,8.925118,-1.0861839999999994,32.71,32.8509360711932,-0.1409360711932024
pi3bplus,margin,fisvdd_revision,n1024,B0,2280,84.668346,86.975766,-2.3074199999999934,33.248,33.322274778729835,-0.07427477872983701
pi3bplus,margin,fisvdd_revision,n1024,B0,2281,84.486836,86.975766,-2.4889299999999963,33.248,33.322159718142636,-0.07415971814263855
pi3bplus,margin,fisvdd_revision,n1024,B0,2282,84.468139,86.975766,-2.5076269999999994,33.248,32.4066979654562,0.8413020345437943
pi3bplus,margin,fisvdd_revision,n1024,B0,2283,84.473192,86.975766,-2.5025739999999956,33.248,33.77987601936299,-0.5318760193629899
pi3bplus,margin,fisvdd_revision,n1024,B0,2284,85.25709,86.975766,-1.7186759999999879,33.248,33.78037293834367,-0.5323729383436699
pi3bplus,margin,fisvdd_revision,n1024,B0,2285,84.867511,86.975766,-2.1082549999999998,33.248,33.32240103095753,-0.07440103095753159
pi3bplus,margin,fisvdd_revision,n1024,B0,2286,84.361578,86.975766,-2.6141879999999986,33.786,33.322080316131554,0.46391968386844695
pi3bplus,margin,fisvdd_revision,n1024,B0,2287,84.32887,86.975766,-2.646895999999998,33.248,33.77978453253545,-0.531784532535454
pi3bplus,margin,fisvdd_revision,n1024,B0,2288,84.482305,86.975766,-2.4934609999999964,33.248,33.32215684590683,-0.07415684590683469
pi3bplus,margin,fisvdd_revision,n1024,B0,2289,84.453087,86.975766,-2.5226789999999966,33.786,33.32213832439156,0.4638616756084417
pi3bplus,margin,fisvdd_revision,n1024,B0,2290,84.523138,86.975766,-2.45262799999999,33.786,33.77990768051713,0.006092319482874586
pi3bplus,margin,fisvdd_revision,n1024,B0,2291,84.415587,86.975766,-2.560178999999991,33.786,34.2375644533668,-0.4515644533667995
pi3bplus,margin,fisvdd_revision,n1024,B0,2292,84.654908,86.975766,-2.320857999999987,33.248,33.77999121053517,-0.5319912105351747
pi3bplus,margin,fisvdd_revision,n1024,B0,2293,84.474545,86.975766,-2.501220999999987,33.786,33.77987687704011,0.0061231229598917025
pi3bplus,margin,fisvdd_revision,n1024,B0,2294,84.79001,86.975766,-2.185755999999998,33.248,33.78007685273368,-0.532076852733681
pi3bplus,margin,fisvdd_revision,n1024,B0,2295,84.367932,86.975766,-2.607833999999997,33.248,33.322084343981096,-0.07408434398109875
pi3bplus,margin,fisvdd_revision,n1024,B0,2296,86.445776,86.975766,-0.529989999999998,34.324,33.781126455555686,0.542873544444312
pi3bplus,margin,fisvdd_revision,n1024,B0,2297,84.658814,86.975766,-2.3169519999999864,33.786,33.779993686578656,0.006006313421345055
pi3bplus,margin,fisvdd_revision,n1024,B0,2298,84.495795,86.975766,-2.479970999999992,34.324,33.32216539732175,1.001834602678251
pi3bplus,margin,fisvdd_revision,n1024,B0,2299,84.504857,86.975766,-2.470908999999992,33.786,33.77989609205041,0.006103907949594145
pi3bplus,margin,fisvdd_revision,n1024,B0,2300,85.501514,86.975766,-1.4742519999999928,34.324,33.7805278806001,0.543472119399901
pi3bplus,margin,fisvdd_revision,n1024,B0,2301,84.70397,86.975766,-2.271795999999995,33.248,34.237747261571954,-0.9897472615719565
pi3bplus,margin,fisvdd_revision,n1024,B0,2302,84.745272,86.975766,-2.230493999999993,33.248,33.322323542713804,-0.07432354271380603
pi3bplus,margin,fisvdd_revision,n1024,B0,2303,84.604544,86.975766,-2.371221999999989,33.786,33.77995928440761,0.006040715592391166
pi3bplus,margin,fisvdd_revision,n1024,B0,2304,85.701252,86.975766,-1.2745139999999964,33.786,33.78065449605691,0.00534550394309008
pi3bplus,margin,fisvdd_revision,n1024,B0,2305,84.642512,86.975766,-2.3332539999999966,34.324,33.77998335261528,0.5440166473847157
pi3bplus,margin,fisvdd_revision,n1024,B0,2306,86.580982,86.975766,-0.39478399999998715,33.786,34.23893711393765,-0.4529371139376508
pi3bplus,margin,fisvdd_revision,n1024,B0,2307,84.611991,86.975766,-2.3637749999999897,33.786,33.32223905486122,0.4637609451387803
pi3bplus,margin,fisvdd_revision,n1024,B0,2308,84.689595,86.975766,-2.286170999999996,33.786,34.23773814914872,-0.4517381491487171
pi3bplus,margin,fisvdd_revision,n1024,B0,2309,84.462566,86.975766,-2.5131999999999977,33.786,33.77986928345973,0.006130716540269532
pi3bplus,margin,fisvdd_revision,n1024,B0,2310,84.49944,86.975766,-2.476325999999986,33.786,33.77989265817238,0.006107341827622292
pi3bplus,margin,fisvdd_revision,n1024,B0,2311,84.573919,86.975766,-2.4018469999999894,33.786,33.7799398709842,0.006060129015800442
pi3bplus,margin,fisvdd_revision,n1024,B0,2312,84.512149,86.975766,-2.4636169999999993,33.786,33.779900714505374,0.006099285494627793
pi3bplus,margin,fisvdd_revision,n1024,B0,2313,84.676418,86.975766,-2.299347999999995,33.786,33.32227989563281,0.4637201043671908
pi3bplus,margin,fisvdd_revision,n1024,B0,2314,84.493867,86.975766,-2.4818989999999985,34.324,34.2376140756618,0.08638592433819525
pi3bplus,margin,fisvdd_revision,n1024,B0,2315,84.626053,86.975766,-2.349712999999994,33.786,33.7799729191284,0.006027080871604085
pi3bplus,margin,fisvdd_revision,n1024,B0,2316,86.512025,86.975766,-0.46374099999999885,33.786,33.78116845130711,0.004831548692891374
pi3bplus,margin,fisvdd_revision,n1024,B0,2317,84.699438,86.975766,-2.2763279999999924,34.324,33.78001943844519,0.543980561554811
pi3bplus,margin,fisvdd_revision,n1024,B0,2318,84.561575,86.975766,-2.414190999999988,34.324,33.77993204602751,0.5440679539724869
pi3bplus,margin,fisvdd_revision,n1024,B0,2319,84.472149,86.975766,-2.5036169999999913,33.786,33.3221504079402,0.4638495920598018
pi3bplus,margin,fisvdd_revision,n1024,B1,2320,88.547161,91.522977,-2.9758159999999947,33.786,33.922094734290894,-0.13609473429089292
pi3bplus,margin,fisvdd_revision,n1024,B1,2321,88.272424,91.522977,-3.2505529999999965,34.324,33.92192057639026,0.4020794236097416
pi3bplus,margin,fisvdd_revision,n1024,B1,2322,84.653188,91.522977,-6.869788999999997,34.862,34.3773512650674,0.4846487349326054
pi3bplus,margin,fisvdd_revision,n1024,B1,2323,84.45694,91.522977,-7.066036999999994,34.324,34.37722686194847,-0.053226861948473925
pi3bplus,margin,fisvdd_revision,n1024,B1,2324,84.46543,91.522977,-7.057547,34.324,34.83495719408193,-0.5109571940819322
pi3bplus,margin,fisvdd_revision,n1024,B1,2325,84.768135,91.522977,-6.7548419999999965,34.324,34.377424130856156,-0.0534241308561576
pi3bplus,margin,fisvdd_revision,n1024,B1,2326,84.556522,91.522977,-6.966454999999996,34.862,34.37728998774537,0.48471001225463084
pi3bplus,margin,fisvdd_revision,n1024,B1,2327,84.555793,91.522977,-6.967184000000003,34.862,34.83501447588371,0.026985524116291515
pi3bplus,margin,fisvdd_revision,n1024,B1,2328,85.017455,91.522977,-6.505521999999999,34.862,34.3775821767247,0.4844178232753009
pi3bplus,margin,fisvdd_revision,n1024,B1,2329,84.589699,91.522977,-6.933278000000001,34.324,34.37731101890123,-0.053311018901233354
pi3bplus,margin,fisvdd_revision,n1024,B1,2330,85.114173,91.522977,-6.4088040000000035,34.324,34.377643487009934,-0.0536434870099356
pi3bplus,margin,fisvdd_revision,n1024,B1,2331,86.641189,91.522977,-4.881788,34.324,34.37861147421516,-0.054611474215164435
pi3bplus,margin,fisvdd_revision,n1024,B1,2332,84.916675,91.522977,-6.6063019999999995,34.324,34.37751829150638,-0.053518291506378546
pi3bplus,margin,fisvdd_revision,n1024,B1,2333,84.659595,91.522977,-6.863382000000001,34.862,34.835080276771116,0.026919723228886028
pi3bplus,margin,fisvdd_revision,n1024,B1,2334,84.67949,91.522977,-6.843486999999996,34.862,34.83509288836487,0.026907111635132708
pi3bplus,margin,fisvdd_revision,n1024,B1,2335,84.506991,91.522977,-7.015985999999998,34.862,34.37725858966292,0.4847414103370795
pi3bplus,margin,fisvdd_revision,n1024,B1,2336,84.662199,91.522977,-6.860777999999996,34.862,34.377356977209715,0.48464302279028715
pi3bplus,margin,fisvdd_revision,n1024,B1,2337,84.76152,91.522977,-6.761456999999993,34.862,34.377419937556695,0.48458006244330676
pi3bplus,margin,fisvdd_revision,n1024,B1,2338,84.437513,91.522977,-7.085464000000002,34.862,34.37721454702353,0.4847854529764746
pi3bplus,margin,fisvdd_revision,n1024,B1,2339,84.613292,91.522977,-6.909684999999996,34.324,34.835050924942735,-0.5110509249427366
pi3bplus,margin,fisvdd_revision,n1024,B1,2340,84.615532,91.522977,-6.907444999999996,34.324,34.83505234489599,-0.5110523448959938
pi3bplus,margin,fisvdd_revision,n1024,B1,2341,86.476191,91.522977,-5.046785999999997,34.324,34.37850688071195,-0.054506880711954864
pi3bplus,margin,fisvdd_revision,n1024,B1,2342,84.668605,91.522977,-6.854371999999998,34.862,34.835085988279516,0.026914011720485576
pi3bplus,margin,fisvdd_revision,n1024,B1,2343,84.779802,91.522977,-6.743174999999994,34.862,34.835156476914385,0.026843523085616994
